x,y,d,s,T
-0.00048144,-0.00395295,-0.01149545,0.71877926,-0.47134605
0.00104468,-0.00050487,0.17599673,0.13037982,-0.54635111
-0.00051794,0.00374931,-0.17553689,-0.60578802,0.51207078
-0.00180447,0.00228258,-0.17345117,-0.36630354,-0.13270327
-0.00062293,-0.00388649,0.01325837,0.73562461,-0.59459458
-0.00070310,-0.00384503,0.02545609,0.74418895,-0.65687470
0.00164356,-0.00304869,0.05031613,0.45425008,0.52025425
-0.00079064,0.00026873,-0.09664680,-0.09156747,-0.35820466
-0.00095751,-0.00367954,0.06661800,0.77768369,-0.80229135
-0.00004874,0.00388564,-0.11367445,-0.66150555,0.04779622
0.00022406,-0.00385089,0.13554712,0.64120329,0.23157076
0.00103904,-0.00364300,0.05592905,0.54700150,0.80849878
0.00004117,0.00389326,-0.10622700,-0.67211982,-0.04731913
0.00008184,-0.00389915,0.09902642,0.65757748,0.08247138
0.00013110,0.00390088,-0.09454122,-0.68259580,-0.14158005
-0.00101646,0.00046680,-0.16040028,-0.12504702,-0.52051497
-0.00090357,0.00036776,-0.13426922,-0.10835212,-0.43937564
-0.00023350,0.00384583,-0.13940237,-0.64029138,0.24135942
-0.00080534,0.00019506,-0.02349536,-0.08907154,-0.32279285
-0.00091824,0.00029410,-0.06262081,-0.10482685,-0.40372382
0.00193455,-0.00191980,0.06369938,0.32508701,-0.38046645
0.00081632,0.00379004,-0.03255205,-0.75749428,-0.73162586
0.00087312,-0.00369931,0.08944656,0.56604887,0.75054941
0.00094804,0.00367450,-0.07565945,-0.77646885,-0.79864645
0.00090886,-0.00029913,0.07147845,0.10420987,-0.40431611
0.00189547,-0.00211620,0.10089914,0.34737977,-0.25601097
-0.00129461,0.00062421,-0.11079319,-0.16110771,-0.65269976
0.00080170,0.00371640,-0.10551041,-0.75939818,-0.72834598
-0.00007504,-0.00402106,-0.02254462,0.67454278,-0.07918899
-0.00142631,0.00073978,-0.09663595,-0.17980238,-0.70727218
0.00179332,-0.00107494,-0.01790712,0.23226128,-0.70327809
-0.00085851,-0.00373752,0.06188540,0.76407377,-0.75783052
-0.00104847,0.00363795,-0.05517348,-0.54586934,0.81050037
0.00172935,-0.00295090,0.02638823,0.44002687,0.42528705
-0.00194398,0.00191475,-0.05406398,-0.32409169,-0.38098421
-0.00190978,0.00208660,-0.08820456,-0.34304490,-0.27514755
0.00128521,-0.00062925,0.12089359,0.16039045,-0.65384362
0.00006718,-0.00397280,0.02597244,0.66019786,0.06555947
-0.00024254,0.00391144,-0.07317639,-0.64020343,0.24714903
0.00154866,-0.00086034,0.07712729,0.19930562,-0.73665774
0.00176355,-0.00277905,0.07197386,0.42240634,0.28620587
0.00179775,-0.00260720,0.10241109,0.40251096,0.13920830
0.00141693,-0.00074480,0.10699746,0.17954583,-0.70906456
-0.00071662,0.00375056,-0.10834869,-0.58423579,0.66223308
-0.00187558,0.00225845,-0.10662737,-0.36356089,-0.15051512
0.00104059,-0.00041468,0.10359418,0.12435287,-0.50006279
-0.00181207,0.00257760,-0.09801546,-0.39929566,0.11246734
0.00039904,-0.00386019,0.09740457,0.62221869,0.40196245
0.00186615,-0.00226350,0.11527096,0.36403092,-0.14693438
0.00023311,-0.00391649,0.06932516,0.64103737,0.23737299
0.00073089,-0.00374757,0.10568080,0.58268876,0.67149217
0.00168037,-0.00097592,0.03208152,0.21719317,-0.73268758
0.00117232,-0.00053022,0.11986236,0.14289873,-0.58914590
-0.00055069,0.00380687,-0.11102298,-0.60397363,0.53779706
-0.00118169,0.00052519,-0.11007515,-0.14340289,-0.58836899
-0.00038477,0.00386317,-0.09744744,-0.62429941,0.38848670
-0.00088254,0.00369425,-0.08959641,-0.56585603,0.75483637
-0.00104996,0.00040964,-0.09424413,-0.12495917,-0.49948468
-0.00184138,0.00243030,-0.10892642,-0.38206223,-0.01229570
0.00182707,-0.00245990,0.11587544,0.38577548,0.01314213
0.00056497,-0.00380388,0.10966025,0.60306729,0.54948045
0.00137034,0.00313111,-0.22309524,-0.85373572,-0.68047859
0.00134317,0.00332789,-0.11115726,-0.83516534,-0.78443834
0.00091461,0.00361737,-0.14184934,-0.77631681,-0.78115373
0.00121148,0.00344343,-0.11548098,-0.81555840,-0.82445337
0.00016946,0.00398258,-0.01011308,-0.68476300,-0.17636720
0.00107976,0.00355897,-0.10356501,-0.79528543,-0.82991325
-0.00197329,0.00176744,-0.01296345,-0.30878836,-0.45330607
-0.00119069,0.00358968,-0.01377013,-0.53025123,0.82660077
0.00102751,0.00351834,-0.16660151,-0.79429037,-0.80757474
0.00070342,0.00388907,0.01583587,-0.74229906,-0.64897602
-0.00159724,-0.00311834,0.05009863,0.87039202,-0.63672005
0.00115921,0.00340279,-0.18013047,-0.81381302,-0.80465090
0.00143167,0.00310615,-0.19069516,-0.86050291,-0.66134792
0.00145607,0.00322888,-0.09461243,-0.85254630,-0.72627622
0.00147489,0.00321237,-0.09072548,-0.85404696,-0.71475099
0.00147977,0.00323692,-0.07129442,-0.85268431,-0.72554070
0.00149860,0.00322042,-0.06724155,-0.85497297,-0.71371646
0.00150347,0.00324496,-0.04793065,-0.85327875,-0.72385217
0.00152232,0.00322846,-0.04375701,-0.85661052,-0.71174035
0.00152718,0.00325300,-0.02452091,-0.85420427,-0.72121465
0.00154600,0.00323650,-0.02027171,-0.85792864,-0.70883679
0.00155088,0.00326104,-0.00105022,-0.85512903,-0.71763866
0.00156969,0.00324454,0.00326608,-0.85789738,-0.70500654
0.00157458,0.00326909,0.02242589,-0.85683219,-0.71312808
0.00159339,0.00325259,0.02685337,-0.85860077,-0.70025171
0.00159828,0.00327713,0.04593322,-0.85784072,-0.70769102
0.00161709,0.00326063,0.05047187,-0.85946315,-0.69458333
0.00162198,0.00328517,0.06947812,-0.85780945,-0.70133584
0.00164079,0.00326867,0.07414496,-0.86032558,-0.68801230
0.00164568,0.00329322,0.09307028,-0.85858155,-0.69407565
0.00166449,0.00327671,0.09782210,-0.86168833,-0.68055059
0.00166938,0.00330126,0.11668693,-0.85944406,-0.68592077
0.00168819,0.00328476,0.12151618,-0.86305243,-0.67221083
0.00169308,0.00330930,0.14036184,-0.86030642,-0.67688595
0.00171189,0.00329280,0.14526937,-0.86302089,-0.66300701
0.00170701,0.00326825,0.12663520,-0.86432071,-0.65813996
0.00173071,0.00327630,0.15048911,-0.86511995,-0.64878098
0.00172582,0.00325175,0.13205062,-0.86778189,-0.64373584
0.00174953,0.00325979,0.15596820,-0.86831877,-0.63423580
0.00174464,0.00323524,0.13771915,-0.86914078,-0.62902633
0.00176834,0.00324329,0.16170501,-0.86987641,-0.61939969
0.00176346,0.00321874,0.14370594,-0.87206393,-0.61403939
0.00178714,0.00322679,0.16775568,-0.87350115,-0.60430944
0.00178228,0.00320224,0.14992562,-0.87389822,-0.59880162
0.00180595,0.00321027,0.17405146,-0.87456869,-0.58897976
0.00180109,0.00318573,0.15644350,-0.87645922,-0.58334693
0.00182477,0.00319376,0.18064195,-0.87752733,-0.57343456
0.00181990,0.00316923,0.16319000,-0.87893336,-0.56770406
0.00184359,0.00317726,0.18746910,-0.87919372,-0.55772073
0.00183871,0.00315272,0.17024582,-0.88112871,-0.55189721
0.00186241,0.00316076,0.19460978,-0.88173580,-0.54186006
0.00185753,0.00313623,0.17754991,-0.88422637,-0.53595728
0.00188122,0.00314426,0.20195275,-0.88419396,-0.52588397
0.00187635,0.00311972,0.18509885,-0.88572217,-0.51991094
0.00190003,0.00312775,0.20957780,-0.88626440,-0.50981824
0.00189516,0.00310322,0.19295050,-0.88911470,-0.50379312
0.00191885,0.00311126,0.21747381,-0.88948544,-0.49369298
0.00191397,0.00308672,0.20283472,-0.89036847,-0.48763348
0.00193766,0.00309475,0.22866555,-0.89094122,-0.47753843
0.00193278,0.00307021,0.21727738,-0.89333976,-0.47145428
0.00195648,0.00307826,0.24311983,-0.89391203,-0.46137966
0.00195160,0.00305371,0.23172309,-0.89631096,-0.45528568
0.00171678,0.00331735,0.16403937,-0.86156180,-0.66698662
0.00169796,0.00333385,0.15928587,-0.85856208,-0.68066065
0.00197529,0.00306175,0.25756579,-0.89688321,-0.44524761
0.00197041,0.00303721,0.24616789,-0.89928219,-0.43915622
0.00199411,0.00304525,0.27201021,-0.89985444,-0.42916919
0.00198922,0.00302071,0.26061203,-0.90225341,-0.42309343
0.00172166,0.00334189,0.18290616,-0.85942461,-0.67006049
0.00170285,0.00335840,0.17836367,-0.85766485,-0.68350933
0.00201292,0.00302875,0.28645394,-0.90282566,-0.41317159
0.00200803,0.00300421,0.27505590,-0.90522460,-0.40712424
0.00184843,0.00320176,0.20480544,-0.87884151,-0.56278389
0.00172655,0.00336644,0.20191210,-0.85768051,-0.67221006
0.00170773,0.00338295,0.19755422,-0.85568698,-0.68542618
0.00203173,0.00301225,0.30089757,-0.90579684,-0.39728126
0.00202685,0.00298771,0.28949953,-0.90819577,-0.39127488
0.00200315,0.00297967,0.26365832,-0.90762354,-0.40049175
0.00202196,0.00296317,0.27810185,-0.91059465,-0.38470126
0.00204566,0.00297121,0.30394267,-0.91116687,-0.37557125
0.00204077,0.00294667,0.29254490,-0.91356571,-0.36906853
0.00201708,0.00293863,0.26670452,-0.91299351,-0.37758297
0.00203589,0.00292213,0.28114719,-0.91596451,-0.36203870
0.00201219,0.00291408,0.25530733,-0.91539232,-0.36994352
0.00203101,0.00289758,0.26974972,-0.91836327,-0.35450488
0.00200731,0.00288954,0.24391023,-0.91779109,-0.36180709
0.00202612,0.00287304,0.25835275,-0.92076200,-0.34649095
0.00204982,0.00288108,0.28419182,-0.92133418,-0.33927119
0.00204493,0.00285654,0.27279473,-0.92373286,-0.33139093
0.00202124,0.00284850,0.24695611,-0.92316069,-0.33802183
0.00204005,0.00283200,0.26139775,-0.92613149,-0.32307205
0.00201635,0.00282396,0.23555960,-0.92555932,-0.32912322
0.00203516,0.00280747,0.25000060,-0.92853004,-0.31434006
0.00201147,0.00279943,0.22416265,-0.92795786,-0.31982175
0.00205886,0.00281551,0.27583913,-0.92910226,-0.30837090
0.00205397,0.00279097,0.26444011,-0.93150073,-0.29981564
0.00207767,0.00279901,0.29027983,-0.93207300,-0.29393923
0.00207278,0.00277447,0.27888146,-0.93447148,-0.28556943
0.00209647,0.00278251,0.30472060,-0.93504371,-0.27979663
0.00173143,0.00339099,0.22103704,-0.85750716,-0.67342094
0.00171261,0.00340750,0.21681445,-0.85390409,-0.68638396
0.00209159,0.00275797,0.29332444,-0.93744220,-0.27162092
0.00211528,0.00276601,0.31916180,-0.93801439,-0.26596158
0.00196134,0.00310278,0.25448604,-0.89151336,-0.46682229
0.00173632,0.00341554,0.24028922,-0.85482974,-0.67367640
0.00171750,0.00343204,0.23625067,-0.85227589,-0.68636770
0.00211040,0.00274147,0.30776579,-0.94041288,-0.25798860
0.00213409,0.00274951,0.33360267,-0.94098505,-0.25245164
0.00174121,0.00344008,0.25962736,-0.85313644,-0.67296237
0.00172238,0.00345659,0.25577735,-0.85212002,-0.68537781
0.00212921,0.00272497,0.32220656,-0.94338352,-0.24468904
0.00215290,0.00273301,0.34804336,-0.94395569,-0.23928294
0.00210552,0.00271693,0.29636898,-0.94281127,-0.24968890
0.00214802,0.00270847,0.33664732,-0.94635414,-0.23173764
0.00217171,0.00271651,0.35968931,-0.94671541,-0.22647036
0.00174609,0.00346463,0.27910044,-0.85221898,-0.67126862
0.00172727,0.00348114,0.27543393,-0.84955486,-0.68339094
0.00216683,0.00269198,0.34795614,-0.94860439,-0.21914865
0.00219052,0.00270002,0.37012008,-0.94838690,-0.21402743
0.00219540,0.00272455,0.38378942,-0.94639212,-0.22082369
0.00221421,0.00270806,0.39321425,-0.94712402,-0.20854121
0.00175098,0.00348918,0.29868141,-0.85075451,-0.66858225
0.00173216,0.00350568,0.29516238,-0.84791364,-0.68039486
0.00221909,0.00273259,0.40468640,-0.94538901,-0.21481083
0.00220933,0.00268352,0.38072995,-0.94918187,-0.20196628
0.00223302,0.00269156,0.40474714,-0.94886146,-0.19664674
0.00175586,0.00351373,0.31834417,-0.84890082,-0.66489232
0.00173705,0.00353023,0.31500645,-0.84685921,-0.67638643
0.00222813,0.00266702,0.39149481,-0.95105454,-0.19029754
0.00225182,0.00267506,0.41562215,-0.95035852,-0.18515032
0.00224694,0.00265052,0.40243908,-0.95164611,-0.17903066
0.00227062,0.00265855,0.42539391,-0.95149636,-0.17406046
0.00176075,0.00353827,0.33812743,-0.84725913,-0.66019180
0.00174193,0.00355478,0.33494857,-0.84597291,-0.67135650
0.00177955,0.00352177,0.34157700,-0.84988654,-0.64857901
0.00226575,0.00263402,0.41354601,-0.95351341,-0.16817361
0.00228943,0.00264205,0.43748246,-0.95320953,-0.16338472
0.00176563,0.00356282,0.35800760,-0.84680211,-0.65447226
0.00174681,0.00357932,0.35498881,-0.84393075,-0.66529924
0.00228454,0.00261751,0.42482085,-0.95438013,-0.15773534
0.00226085,0.00260948,0.40140908,-0.95557629,-0.16204029
0.00230825,0.00262556,0.44700437,-0.95409893,-0.15312869
0.00231312,0.00265007,0.45890370,-0.95202091,-0.15829240
0.00177050,0.00358737,0.37798342,-0.84497771,-0.64773860
0.00175170,0.00360388,0.37512561,-0.84234149,-0.65820197
0.00172800,0.00359583,0.35222624,-0.84149770,-0.67563403
0.00173288,0.00362038,0.37251491,-0.84147075,-0.66817603
0.00170918,0.00361234,0.34974984,-0.83958425,-0.68545239
0.00171407,0.00363689,0.37015728,-0.83804909,-0.67763147
0.00169037,0.00362884,0.34750479,-0.83693984,-0.69473974
0.00169525,0.00365339,0.36810633,-0.83616452,-0.68654856
0.00167155,0.00364535,0.34553275,-0.83596967,-0.70347558
0.00167642,0.00366988,0.36628394,-0.83373258,-0.69491728
0.00165273,0.00366185,0.34382464,-0.83256324,-0.71163861
0.00165759,0.00368639,0.36470249,-0.83108128,-0.70270929
0.00163391,0.00367836,0.34241161,-0.83088656,-0.71920708
0.00163878,0.00370291,0.36343840,-0.82962412,-0.70988442
0.00161510,0.00369487,0.34125516,-0.82816892,-0.72616647
0.00161998,0.00371941,0.36242377,-0.82674408,-0.71644541
0.00159628,0.00371137,0.34034410,-0.82557722,-0.73250245
0.00160117,0.00373592,0.36167098,-0.82554890,-0.72238865
0.00157747,0.00372787,0.33972924,-0.82376423,-0.73819941
0.00158234,0.00375241,0.36114857,-0.82239600,-0.72770323
0.00155865,0.00374438,0.33934642,-0.82110881,-0.74324545
0.00156350,0.00376892,0.36091821,-0.82023782,-0.73236332
0.00153983,0.00376088,0.33923942,-0.82019618,-0.74762657
0.00154469,0.00378543,0.36098590,-0.81804131,-0.73633785
0.00152101,0.00377739,0.33940992,-0.81669802,-0.75132844
0.00152590,0.00380194,0.36128750,-0.81538707,-0.73963635
0.00150220,0.00379390,0.33987292,-0.81495368,-0.75434322
0.00150708,0.00381844,0.36185639,-0.81415519,-0.74225777
0.00148338,0.00381040,0.34058512,-0.81229063,-0.75666640
0.00148825,0.00383494,0.36266534,-0.81103789,-0.74420000
0.00146456,0.00382690,0.34154142,-0.80963938,-0.75829020
0.00146942,0.00385144,0.36376528,-0.80960987,-0.74544114
0.00144574,0.00384341,0.34279908,-0.80789136,-0.75920719
0.00145061,0.00386796,0.36513766,-0.80669596,-0.74596035
0.00142692,0.00385992,0.34429428,-0.80523977,-0.75941047
0.00143181,0.00388447,0.36677055,-0.80429380,-0.74577554
0.00140811,0.00387642,0.34606243,-0.80432130,-0.75889965
0.00141300,0.00390097,0.36867997,-0.80237359,-0.74488864
0.00138929,0.00389293,0.34810160,-0.80086073,-0.75767619
0.00139417,0.00391746,0.37080645,-0.79972662,-0.74330602
0.00137048,0.00390943,0.35042273,-0.79900342,-0.75573999
0.00137533,0.00393397,0.37319651,-0.79882954,-0.74101063
0.00135165,0.00392594,0.35299397,-0.79650350,-0.75309035
0.00135652,0.00395049,0.37587798,-0.79542825,-0.73799266
0.00133284,0.00394244,0.35581440,-0.79386282,-0.74972817
0.00133772,0.00396699,0.37885283,-0.79365359,-0.73427847
0.00131403,0.00395895,0.35892422,-0.79237383,-0.74566080
0.00131891,0.00398350,0.38205328,-0.79116320,-0.72987304
0.00129521,0.00397546,0.36226469,-0.78954296,-0.74089585
0.00130008,0.00399999,0.38547299,-0.78853035,-0.72479134
0.00127639,0.00399196,0.36587761,-0.78835874,-0.73544102
0.00128124,0.00401650,0.38918405,-0.78715291,-0.71902147
0.00125757,0.00400846,0.36975464,-0.78525854,-0.72930246
0.00126243,0.00403302,0.39316481,-0.78430611,-0.71256489
0.00123875,0.00402497,0.37389319,-0.78303601,-0.72248893
0.00124364,0.00404952,0.39740013,-0.78300479,-0.70545604
0.00121994,0.00404148,0.37829253,-0.78101703,-0.71501535
0.00122482,0.00406603,0.40187351,-0.78012880,-0.69770278
0.00120112,0.00405798,0.38292404,-0.77840523,-0.70689532
0.00120599,0.00408252,0.40658169,-0.77768051,-0.68932840
0.00118230,0.00407449,0.38781036,-0.77756693,-0.69814407
0.00118716,0.00409903,0.41156475,-0.77599564,-0.68032615
0.00116348,0.00409099,0.39294098,-0.77422399,-0.68877432
0.00116835,0.00411555,0.41679594,-0.77339678,-0.67070840
0.00114466,0.00410750,0.39836627,-0.77237934,-0.67880229
0.00114955,0.00413205,0.42227419,-0.77234759,-0.66051683
0.00112585,0.00412401,0.40402695,-0.77009901,-0.66824994
0.00113073,0.00414856,0.42800287,-0.76933714,-0.64976186
0.00110703,0.00414051,0.40991283,-0.76751459,-0.65713630
0.00111191,0.00416505,0.43395317,-0.76702000,-0.63847431
0.00108821,0.00415702,0.41604051,-0.76657706,-0.64548430
0.00109307,0.00418156,0.44015755,-0.76533454,-0.62665245
0.00106939,0.00417352,0.42239935,-0.76346642,-0.63331303
0.00107426,0.00419808,0.44660914,-0.76276642,-0.61431868
0.00105057,0.00419003,0.42905326,-0.76171442,-0.62064158
0.00105546,0.00421458,0.45330701,-0.76168221,-0.60152000
0.00103176,0.00420654,0.43592556,-0.75948723,-0.60749889
0.00154959,0.00380997,0.38274492,-0.81673166,-0.72393957
0.00164367,0.00372745,0.38455002,-0.82797241,-0.69946408
0.00145550,0.00389250,0.38753957,-0.80550349,-0.73161222
0.00230332,0.00260101,0.43625106,-0.95597072,-0.14772153
0.00232705,0.00260906,0.45945484,-0.95580174,-0.14329763
0.00103665,0.00423109,0.46022926,-0.75885376,-0.58826899
0.00101294,0.00422304,0.44301359,-0.75693681,-0.59391177
0.00173777,0.00364493,0.39291202,-0.83915828,-0.65966963
0.00189029,0.00307867,0.17700825,-0.88979770,-0.49707262
0.00136141,0.00397503,0.39886120,-0.79435597,-0.72182336
0.00101782,0.00424758,0.46735956,-0.75635146,-0.57460329
0.00099412,0.00423955,0.45032900,-0.75625003,-0.57990673
0.00232214,0.00258453,0.44790802,-0.95717743,-0.13812454
0.00234586,0.00259257,0.46950006,-0.95667454,-0.13389109
0.00099898,0.00426409,0.47475020,-0.75507484,-0.56052521
0.00097530,0.00425605,0.45789827,-0.75305057,-0.56550718
0.00126733,0.00405756,0.41661210,-0.78335673,-0.69480597
0.00234098,0.00256803,0.45948295,-0.95847340,-0.12894949
0.00236467,0.00257607,0.48234501,-0.95836712,-0.12491074
0.00098017,0.00428061,0.48238652,-0.75247976,-0.54606539
0.00095648,0.00427256,0.46572200,-0.75104155,-0.55074126
0.00096137,0.00429711,0.49025229,-0.75100897,-0.53127572
0.00093767,0.00428907,0.47375266,-0.74924643,-0.53564172
0.00117324,0.00414009,0.44065174,-0.77257269,-0.65169010
0.00235979,0.00255153,0.47172850,-0.95990621,-0.12020521
0.00238348,0.00255957,0.49533898,-0.95875910,-0.11635761
0.00094256,0.00431362,0.49832311,-0.74874270,-0.51617019
0.00091885,0.00430557,0.48199428,-0.74673617,-0.52023561
0.00092374,0.00433012,0.50661497,-0.74623249,-0.50077979
0.00090004,0.00432208,0.49047736,-0.74569659,-0.50455354
0.00237860,0.00253504,0.48389140,-0.96088823,-0.11188661
0.00235491,0.00252700,0.46026243,-0.96115665,-0.11529707
0.00240229,0.00254307,0.50612674,-0.96090732,-0.10822912
0.00240717,0.00256761,0.51749319,-0.95877923,-0.11226454
0.00090492,0.00434663,0.51512551,-0.74566385,-0.48513522
0.00088122,0.00433859,0.49917879,-0.74304072,-0.48862628
0.00107915,0.00422262,0.47081579,-0.76206967,-0.59445848
0.00242598,0.00255111,0.52975462,-0.95976049,-0.10433507
0.00243086,0.00257565,0.54092498,-0.95856464,-0.10793753
0.00242111,0.00252659,0.51950416,-0.96128808,-0.10052152
0.00088610,0.00436314,0.52386330,-0.74260250,-0.46926746
0.00086240,0.00435509,0.50809035,-0.74055293,-0.47248526
0.00244479,0.00253462,0.54236533,-0.96117232,-0.09682466
0.00243991,0.00251009,0.53295445,-0.96297000,-0.09322949
0.00086729,0.00437964,0.53282708,-0.74032826,-0.45320808
0.00084358,0.00437160,0.51722059,-0.73981056,-0.45616237
0.00084847,0.00439614,0.54199801,-0.73906629,-0.43699151
0.00082477,0.00438810,0.52656785,-0.73697520,-0.43969266
0.00081988,0.00436355,0.50178077,-0.73734753,-0.45809331
0.00080106,0.00438006,0.51132364,-0.73504473,-0.44137662
0.00080595,0.00440460,0.53615231,-0.73501176,-0.42310775
0.00078225,0.00439655,0.52105849,-0.73384978,-0.42456673
0.00077736,0.00437201,0.49620918,-0.73449387,-0.44205710
0.00075854,0.00438852,0.50611086,-0.73167224,-0.42501113
0.00076338,0.00441303,0.53095562,-0.73136236,-0.40767774
0.00073970,0.00440500,0.51626054,-0.72972608,-0.40791064
0.00073482,0.00438047,0.49136566,-0.72975914,-0.42447351
0.00071601,0.00439698,0.50170514,-0.72844582,-0.40716285
0.00072083,0.00442149,0.52658199,-0.72818843,-0.39077612
0.00069720,0.00441349,0.51223846,-0.72602381,-0.38983377
0.00069230,0.00438893,0.48727853,-0.72626303,-0.40544743
0.00067349,0.00440545,0.49802447,-0.72443821,-0.38794311
0.00067838,0.00443000,0.52298568,-0.72440506,-0.37252642
0.00065468,0.00442195,0.50895178,-0.72279359,-0.37047046
0.00064979,0.00439740,0.48397363,-0.72296737,-0.38509951
0.00063097,0.00441391,0.49508207,-0.72058543,-0.36747406
0.00063586,0.00443846,0.52007408,-0.72041131,-0.35306234
0.00061216,0.00443040,0.50639224,-0.71911501,-0.34993696
0.00060727,0.00440586,0.48140291,-0.71914820,-0.36355079
0.00058846,0.00442235,0.49288627,-0.71730471,-0.34588559
0.00058357,0.00439782,0.46788995,-0.71741164,-0.35870921
0.00056475,0.00441432,0.47956068,-0.71505950,-0.34091701
0.00056959,0.00443884,0.50453355,-0.71494786,-0.32832806
0.00054591,0.00443081,0.49143154,-0.71382279,-0.32326600
0.00054104,0.00440628,0.46642726,-0.71385600,-0.33506548
0.00052222,0.00442278,0.47850986,-0.71173256,-0.31732354
0.00052710,0.00444733,0.50353279,-0.71169104,-0.30578415
0.00050341,0.00443929,0.49077138,-0.70941230,-0.29976953
0.00049852,0.00441474,0.46574079,-0.70945355,-0.31052028
0.00047970,0.00443125,0.47819323,-0.70852829,-0.29290522
0.00048459,0.00445580,0.50322536,-0.70849504,-0.28243675
0.00046089,0.00444774,0.49083478,-0.70611648,-0.27553559
0.00045600,0.00442321,0.46581627,-0.70609065,-0.28520770
0.00043719,0.00443970,0.47863598,-0.70380399,-0.26780459
0.00043230,0.00441516,0.45362158,-0.70377804,-0.27669032
0.00041348,0.00443167,0.46663971,-0.70323155,-0.25925746
0.00041832,0.00445618,0.49161888,-0.70319837,-0.25066065
0.00039464,0.00444815,0.47982447,-0.70047474,-0.24212051
0.00038977,0.00442362,0.45482922,-0.70038471,-0.24992961
0.00037095,0.00444013,0.46822900,-0.69813159,-0.23280430
0.00037580,0.00446467,0.49321981,-0.69821969,-0.22530637
0.00035213,0.00445664,0.48180238,-0.69779242,-0.21602438
0.00034725,0.00443209,0.45681849,-0.69751097,-0.22273221
0.00032844,0.00444859,0.47058492,-0.69478321,-0.20599193
0.00033332,0.00447315,0.49557329,-0.69494136,-0.19962840
0.00030962,0.00446510,0.48453332,-0.69258361,-0.18964709
0.00030473,0.00444055,0.45957103,-0.69261676,-0.19523556
0.00028591,0.00445706,0.47370481,-0.69169769,-0.17895764
0.00028103,0.00443251,0.44876061,-0.69128213,-0.18377687
0.00026221,0.00444901,0.46306847,-0.68904482,-0.16758017
0.00025733,0.00442446,0.43814612,-0.68882047,-0.17163719
0.00023851,0.00444097,0.45267410,-0.68731384,-0.15553570
0.00024339,0.00446552,0.47758122,-0.68728076,-0.15183994
0.00021969,0.00445748,0.46735630,-0.68570172,-0.13990629
0.00021480,0.00443293,0.44247230,-0.68541121,-0.14284606
0.00019599,0.00444943,0.45732455,-0.68327011,-0.12734149
0.00019110,0.00442488,0.43246863,-0.68297958,-0.12953383
0.00017228,0.00444139,0.44753226,-0.68200859,-0.11416804
0.00017717,0.00446594,0.47236931,-0.68197560,-0.11235435
0.00015346,0.00445789,0.46276345,-0.67992583,-0.09933534
0.00014858,0.00443334,0.43795707,-0.67956934,-0.10040921
0.00012976,0.00444985,0.45335990,-0.67746822,-0.08574485
0.00012487,0.00442530,0.42858495,-0.67711171,-0.08608896
0.00010606,0.00444181,0.44417203,-0.67670096,-0.07160678
0.00011094,0.00446636,0.46892385,-0.67666809,-0.07165752
0.00008724,0.00445830,0.45992072,-0.67413096,-0.05772194
0.00008235,0.00443376,0.43521782,-0.67370819,-0.05694642
0.00006354,0.00445025,0.45114485,-0.67164899,-0.04327294
0.00005865,0.00442571,0.42649408,-0.67141236,-0.04178756
0.00003983,0.00444222,0.44261677,-0.67077279,-0.02833459
0.00003495,0.00441767,0.41800580,-0.66985379,-0.02615569
0.00001613,0.00443418,0.43428447,-0.66783664,-0.01294112
0.00001124,0.00440963,0.40972111,-0.66734883,-0.01007851
-0.00000758,0.00442614,0.42622175,-0.66610064,0.00288417
-0.00000269,0.00445069,0.45075518,-0.66606806,-0.00039216
-0.00002640,0.00444264,0.44286348,-0.66449024,0.01516570
-0.00003128,0.00441809,0.41837842,-0.66393729,0.01911501
-0.00005010,0.00443460,0.43518730,-0.66196400,0.03111610
-0.00005498,0.00441005,0.41075078,-0.66141102,0.03572428
-0.00007380,0.00442655,0.42774999,-0.66078653,0.04743201
-0.00007869,0.00440200,0.40335378,-0.66067749,0.05268425
-0.00009751,0.00441851,0.42054762,-0.65802768,0.06408585
-0.00009262,0.00444306,0.44489698,-0.65864548,0.05840385
-0.00011632,0.00443502,0.43786677,-0.65609947,0.07473647
-0.00012121,0.00441047,0.41357634,-0.65549327,0.08104967
-0.00014003,0.00442697,0.43107077,-0.65543744,0.09136661
-0.00014491,0.00440242,0.40686852,-0.65410500,0.09829508
-0.00016373,0.00441891,0.42449833,-0.65213454,0.10826514
-0.00016862,0.00439438,0.40037084,-0.65145186,0.11579328
-0.00018743,0.00441088,0.41822301,-0.65017501,0.12540585
-0.00019232,0.00438633,0.39413845,-0.65020700,0.13351551
-0.00021113,0.00440282,0.41216501,-0.64810041,0.14275797
-0.00021602,0.00437829,0.38815408,-0.64735374,0.15143227
-0.00023484,0.00439478,0.40634063,-0.64551978,0.16029341
-0.00023973,0.00437024,0.38240430,-0.64491050,0.16951410
-0.00025854,0.00438673,0.40075846,-0.64471210,0.17798228
-0.00026343,0.00436220,0.37692263,-0.64319304,0.18773124
-0.00028225,0.00437871,0.39543812,-0.64140738,0.19579439
-0.00028714,0.00435416,0.37167204,-0.64059741,0.20605363
-0.00030595,0.00437066,0.39040245,-0.63958779,0.21370133
-0.00031084,0.00434611,0.36668356,-0.63961929,0.22445143
-0.00032966,0.00436262,0.38559140,-0.63723959,0.23167303
-0.00033454,0.00433807,0.36194316,-0.63636666,0.24289452
-0.00035336,0.00435458,0.38101101,-0.63463070,0.24967958
