Epoch,L2_Error_U,L2_Error_V,L2_Error_W,L2_Error_P,PDE_Loss,Boundary_Loss,Total_Loss,time_history
51,1.5686544144019254,1.579359472051795,0.8597709009392388,1.1380269352910608,0.0013245586305856705,0.012452456168830395,0.001968145137652755,29.739800691604614
52,1.5671202394008807,1.5778137861813077,0.8592832477383849,1.1378486555649054,0.0017976770177483559,0.012371267192065716,0.0020241348538547754,30.28654408454895
53,1.566574575507238,1.5766968407062179,0.8584048141748809,1.1382878639526541,0.0013427205849438906,0.012329432182013988,0.001953164814040065,30.838134288787842
54,1.5678704020962002,1.5773620759899472,0.8577015218952941,1.1393683902541862,0.0013179201632738113,0.012295480817556381,0.0019447717349976301,31.400667667388916
55,1.5684412708561373,1.5774164638536363,0.856972160994098,1.139874923786902,0.00130900414660573,0.012283558957278728,0.00194179464597255,31.944111108779907
56,1.5679318889633138,1.5766756794412085,0.8562596992300371,1.140470246584359,0.0013294732198119164,0.012182984501123428,0.0019303512526676059,32.50051212310791
57,1.5679669473635485,1.5761390520956178,0.8554680430538232,1.1409103677885841,0.001298560411669314,0.012154471129179,0.0019218617817386985,33.05618762969971
58,1.5681634819298178,1.5760627595153718,0.8548090286569286,1.1411402690594943,0.0013788582291454077,0.012172626331448555,0.0019359264988452196,33.604050397872925
59,1.5660957436130807,1.5744468873509758,0.8543097026693449,1.1415199798253879,0.0013305640313774347,0.012073851190507412,0.0019149165600538254,34.16045951843262
60,1.5668175508844862,1.5745341565102093,0.8535481802411904,1.1421298361613006,0.001298871822655201,0.012018035165965557,0.0019024154171347618,34.7145471572876
61,1.5669417862271895,1.5737846774955409,0.8527236490573454,1.1424641671801528,0.0013055941089987755,0.011969044804573059,0.0018963769543915987,35.26706862449646
62,1.56661399914383,1.5738227311499364,0.852117637951235,1.142940454385441,0.0012581362389028072,0.011964038014411926,0.0018888822523877025,35.839272022247314
63,1.566459480669457,1.5734481415180903,0.8516098888808531,1.1435276816603994,0.0015066115884110332,0.011902603320777416,0.001915602246299386,36.425537109375
64,1.564278885524924,1.5722376235234317,0.8509939755786226,1.142820350369026,0.0013902448117733002,0.011861211620271206,0.001893065171316266,36.97845435142517
65,1.565834149689062,1.5719961367166428,0.8502044046815538,1.143580467384233,0.0012615092564374208,0.011832792311906815,0.0018706147093325853,37.53907561302185
66,1.5653412964862492,1.5712506548461493,0.8496225489573153,1.144233952261686,0.0012881492730230093,0.011796729639172554,0.0018692683661356568,38.09461808204651
67,1.5643194955200717,1.5701566976484551,0.8492336868286589,1.144285193974633,0.0012648147530853748,0.011758504435420036,0.0018604742363095284,38.67450761795044
68,1.5643411050376521,1.5699624356388673,0.8485509101956058,1.1446888003659974,0.001289851265028119,0.011680975556373596,0.0018529753433540463,39.23696160316467
69,1.5650803498737924,1.5703887219192594,0.8480848213082144,1.1447507153131138,0.001405732473358512,0.011715773493051529,0.001874500885605812,39.796852827072144
70,1.5625187422429072,1.568401583145956,0.8472894918774704,1.144631409807996,0.0014320074114948511,0.011616460978984833,0.0018640668131411076,40.35565733909607
71,1.5631221759300336,1.5682650840533763,0.8468875629869349,1.1454544481761721,0.0013047759421169758,0.01157829724252224,0.0018404391594231129,40.91324830055237
72,1.5631747927467539,1.5683602927875868,0.8462792225063432,1.1456791327992415,0.001332487678155303,0.011512644588947296,0.0018350188620388508,41.47365045547485
73,1.5631918819622108,1.5682337067168357,0.8459492718609546,1.1459027511939508,0.0012774099595844746,0.011520147323608398,0.0018282224191352725,42.029887199401855
74,1.5614428546349637,1.5662279430224424,0.8454202753863933,1.1458320310738588,0.0014554678928107023,0.011422461830079556,0.0018397043459117413,42.58340334892273
75,1.5619133412918282,1.5658064190273597,0.8450035441886238,1.1456820004598312,0.0015061554731801152,0.011422531679272652,0.0018469555070623755,43.13757872581482
76,1.5625723546708248,1.5664242346397383,0.8445690037460077,1.1461101599078756,0.0012808635365217924,0.011441110633313656,0.0018174248980358243,43.68599486351013
77,1.561776952735171,1.5657359428390272,0.8441415629006265,1.1464306011571959,0.0012737030629068613,0.011395756155252457,0.001809922861866653,44.24036002159119
78,1.561892198743981,1.5657406500683577,0.8438254008943379,1.1466202274615942,0.0012903951574116945,0.011368820443749428,0.0018084595212712884,44.785566329956055
79,1.5623227336745613,1.5651116035062838,0.8433035345293204,1.1466880613308092,0.0012637714389711618,0.01136118546128273,0.0018035655375570059,45.33618116378784
80,1.562015330719321,1.5649024893099448,0.8427841629610775,1.1469793893366234,0.0012831235071644187,0.011312040500342846,0.0017993093933910131,45.93946361541748
81,1.5619996624255763,1.5656673371752985,0.8423776607135957,1.1471812946181286,0.0012838849797844887,0.011300324462354183,0.0017977443058043718,46.539241552352905
82,1.5598163546018198,1.5634434377110709,0.8415119605130795,1.1472868303505412,0.0017232554964721203,0.011157942935824394,0.001840171404182911,47.09824800491333
83,1.5597073937020594,1.5627830268599137,0.8415485685377481,1.1465476492046687,0.0013305938336998224,0.011323761194944382,0.0018077651038765907,47.64768099784851
84,1.560340957679749,1.5636162529969255,0.8412525743712168,1.147132097170636,0.0013012964045628905,0.011256041005253792,0.0017939053941518068,48.200440645217896
85,1.5608566465663876,1.563797171259235,0.8409011170770074,1.1473426268211624,0.0012601516209542751,0.01122147124260664,0.0017830891301855445,48.74618339538574
86,1.5607009941928103,1.562978921673915,0.8401522728203904,1.1476542215168501,0.00130158057436347,0.011145140044391155,0.001778102945536375,49.30460834503174
87,1.5594329189626288,1.562343859959961,0.8397548952762591,1.147720781638792,0.0012936046114191413,0.01112718228250742,0.0017743983771651983,49.86346483230591
88,1.5596036766178636,1.5624169276019693,0.8396103545258071,1.1476616833735362,0.0012941055465489626,0.01113191433250904,0.001775145879946649,50.42307901382446
89,1.5583180880103775,1.5600994931530525,0.8391162067226413,1.14693588759155,0.001585199497640133,0.011122703552246094,0.0018154147546738386,50.981669187545776
90,1.558703455556587,1.5606970363959158,0.8386532015685071,1.1474314473285543,0.0013634730130434036,0.011036994867026806,0.0017714955611154437,51.54856872558594
91,1.5591264051259783,1.5608482698754416,0.8382717618108557,1.1478017397273041,0.0012998005840927362,0.011059369891881943,0.0017655957490205765,52.103716135025024
92,1.5595822910174306,1.5604887393857207,0.8379716801815671,1.147793792880137,0.0012919269502162933,0.011035243980586529,0.0017610244685783982,52.660436153411865
93,1.558355884438048,1.56006809693336,0.8370916056790562,1.1479330255274824,0.0013108996208757162,0.011000105179846287,0.0017587151378393173,53.21965217590332
94,1.558504315920361,1.5608682832447431,0.8373227007026309,1.1479472477406654,0.001300562871620059,0.011045046150684357,0.0017636585980653763,53.77362251281738
95,1.558217565280704,1.5593392650844573,0.8370399663838206,1.147650747108755,0.0013015496078878641,0.011167222633957863,0.001781253144145012,54.32159924507141
96,1.5557391956215882,1.557607684682963,0.8359037488831684,1.1477124007596828,0.0014019132358953357,0.010912993922829628,0.0017592726508155465,54.87254571914673
97,1.5561833642048448,1.5578409360985985,0.83539455870657,1.1475610438185329,0.0013956832699477673,0.010905217379331589,0.0017572715878486633,55.4298369884491
98,1.555841626723317,1.5571934222507018,0.8351592774901467,1.1475177279902873,0.0013882106868550181,0.01089084055274725,0.0017541502602398396,55.976335287094116
99,1.5574478604062245,1.558484031861369,0.834923586074041,1.1479893416421787,0.001277972012758255,0.010920675471425056,0.0017426640260964632,56.53383445739746
100,1.5571879011631877,1.557577600514552,0.8346882074873949,1.1480601751871107,0.0012325829593464732,0.011065560393035412,0.001756877638399601,57.08143401145935
101,1.5548809371127192,1.5554041743746003,0.833438786811444,1.14780028446108,0.001398044521920383,0.010798255912959576,0.0017423288663849235,57.632874727249146
102,1.5555838323188573,1.556394827073549,0.8331122251832821,1.1478289742076613,0.0012769954046234488,0.010868199169635773,0.0017350278794765472,58.18621015548706
103,1.556554138685393,1.557182365370402,0.8333150351989733,1.1476239830795114,0.0012693298049271107,0.0109651954844594,0.0017477894434705377,58.73989987373352
104,1.5523100719019978,1.5522055554568062,0.8316580571306778,1.1476589468633762,0.0014958186075091362,0.010687324218451977,0.0017404492245987058,59.29222774505615
105,1.5556127003839717,1.555665434324351,0.8324422998416506,1.1477395584962047,0.0012165033258497715,0.0109573258087039,0.001739118597470224,59.84528183937073
106,1.555075134981239,1.5546432116475732,0.831619850444678,1.1476817616165724,0.0012645602691918612,0.010870407335460186,0.0017335668671876192,60.39105677604675
107,1.5527415290569198,1.55315027919007,0.8306064605193492,1.1477912965118853,0.0013530885335057974,0.010720486752688885,0.0017247964860871434,60.93742346763611
108,1.5527902151644275,1.553440829495761,0.8303873301117378,1.1477169292219753,0.0012926628114655614,0.0107465460896492,0.0017198871355503798,61.49108862876892
109,1.55140810134051,1.5514215117315897,0.8294403814817264,1.1473864714556155,0.0014382132794708014,0.010671250522136688,0.0017299234168604016,62.04281187057495
110,1.550620488615764,1.551053650598571,0.829026302852073,1.1469190427044083,0.0015030758222565055,0.010653333738446236,0.0017366299871355295,62.60054588317871
111,1.5523957533513308,1.5530415196922398,0.8292470899335158,1.1471641484536759,0.0011773802107200027,0.010903406888246536,0.0017258268781006336,63.148672580718994
112,1.5505434834528509,1.5511959996276414,0.8279846192346245,1.1474124052880448,0.0013610877795144916,0.010615920647978783,0.0017110012704506516,63.695209980010986
113,1.5501900588017634,1.5503338480544921,0.8275535585150151,1.1473419564524754,0.001243322854861617,0.010713666677474976,0.0017081414116546512,64.25514221191406
114,1.551250865008682,1.5513621201248236,0.827436535334212,1.1471925064155588,0.00120677356608212,0.010831261985003948,0.001719719497486949,64.79661750793457
115,1.5497525755770263,1.5494552843690375,0.8262899917496064,1.1473185058735076,0.0013304413296282291,0.010599731467664242,0.0017043105326592922,65.35348582267761
116,1.5490321868010424,1.5488873089124624,0.8256168762384354,1.1472012825512776,0.0013442810159176588,0.010576700791716576,0.001702997600659728,65.909588098526
117,1.5494884944858165,1.5493071090179897,0.8252077004995484,1.147084129603124,0.0012565884971991181,0.010656580328941345,0.0017018812941387296,66.46472358703613
118,1.5471828313868885,1.5476400769621184,0.82418828157826,1.1473072376181859,0.0013520077336579561,0.010517565533518791,0.001695653423666954,67.028005361557
119,1.5453356998014343,1.5459336685768845,0.8235159610259964,1.1473751800211265,0.0014866197016090155,0.010466392152011395,0.001707573188468814,67.57619214057922
120,1.5465005326056576,1.546094020230874,0.8239494234758561,1.146868104809081,0.0011939096730202436,0.010648373514413834,0.0016917547909542918,68.13769292831421
121,1.5478643729278285,1.5467386554268603,0.823434036401522,1.1470629845511076,0.0013170571764931083,0.010724056512117386,0.0017201591981574893,68.69340014457703
122,1.5432581304965063,1.5437640708356044,0.8220307983139576,1.146055539316155,0.0013129936996847391,0.010489965789020061,0.0016861370531842113,69.24610948562622
123,1.545012802014476,1.5453394860458203,0.8214938844239933,1.1468028427710562,0.0013234913349151611,0.010463841259479523,0.001683904672972858,69.80501103401184
124,1.5443074412914009,1.5437204879179331,0.8211393921699858,1.1464407078541865,0.0013343804748728871,0.010486231185495853,0.0016886588418856263,70.35287094116211
125,1.5441206495790258,1.5443152162095,0.8205691417249455,1.1467256059256803,0.0012315415078774095,0.010507499799132347,0.0016770060174167156,70.90334987640381
126,1.5432584419692332,1.5430546171825787,0.8201521057953669,1.1465852001367687,0.0012168148532509804,0.010543392971158028,0.0016800297889858484,71.46401858329773
127,1.5425678708107433,1.5426252361659174,0.8195435929730474,1.1467533216049128,0.001259056618437171,0.010499950498342514,0.0016798583092167974,72.01635360717773
128,1.5407103769236528,1.5418719579070979,0.8187063801198131,1.1464523205556065,0.001239565433934331,0.01045229472219944,0.0016702658031135798,72.57257390022278
129,1.5392682518297431,1.5401268228696283,0.8176890367338593,1.1463395971288757,0.0014945733128115535,0.010308187454938889,0.0016861087642610073,73.11726713180542
130,1.540410172705322,1.5406077295064047,0.8179875463809173,1.1459681470160286,0.0012506108032539487,0.010416512377560139,0.0016667320160195231,73.65888381004333
131,1.5387727772288764,1.5389536918052333,0.8164646252914257,1.1461498573786537,0.0015071576926857233,0.010210161097347736,0.001673902734182775,74.22589111328125
132,1.5388095995164752,1.5383985030380993,0.8163388743832765,1.1462850821414126,0.0013032709248363972,0.010310635901987553,0.001659129629842937,74.78657722473145
133,1.5402320554909552,1.5395315539358945,0.8166221836023864,1.1463258830220304,0.0011702366173267365,0.010514534078538418,0.0016692531062290072,75.34145092964172
134,1.5380659579534635,1.5383716080544005,0.8154373722431861,1.1463704741777399,0.0013902457430958748,0.010283509269356728,0.001667679287493229,75.88823771476746
135,1.5371844618685524,1.537742523212177,0.8147471486821503,1.1460664808052652,0.0013352291425690055,0.010291015729308128,0.001660892041400075,76.44851756095886
136,1.538559133450064,1.5387487301941702,0.814784580453594,1.1459683857029883,0.001269468106329441,0.010383904911577702,0.0016647676238790154,77.01217722892761
137,1.5350126107402287,1.5356415941132957,0.8137814771372456,1.1458337519917323,0.0014814581954851747,0.01015213318169117,0.0016619416419416666,77.56897807121277
138,1.5348002998621781,1.5356792228003968,0.8135601622088701,1.14590312010318,0.001272828783839941,0.01026170328259468,0.0016477901954203844,78.1416163444519
139,1.535850376773845,1.5363252190800003,0.8132843329868269,1.1463214416292664,0.0013357126154005527,0.010257476940751076,0.0016561700031161308,78.69900941848755
140,1.533418034810435,1.5335165335243401,0.8123732771342018,1.146040691924974,0.0013166338903829455,0.010180576704442501,0.0016424587229266763,79.25988149642944
141,1.53314971901126,1.533425722105775,0.8119974680793294,1.1459922837004388,0.0013362807221710682,0.010177727788686752,0.0016448583919554949,79.82653975486755
142,1.5322261379019388,1.5327351215572311,0.8118222443940378,1.145730393022182,0.0013904741499572992,0.010146609507501125,0.0016481548082083464,80.38266277313232
143,1.5335606709441476,1.5343353013936645,0.8119974316720016,1.1460886453824577,0.0012822439894080162,0.010316521860659122,0.0016569666331633925,80.94543671607971
144,1.5307924386567315,1.5311810315703915,0.8108039864404171,1.1459330773214729,0.0013542728265747428,0.01010758988559246,0.0016374090919271111,81.51071119308472
145,1.5312300628214424,1.53155983938619,0.8108242436546276,1.1461050209659844,0.0012760467361658812,0.010138344019651413,0.0016306274337694049,82.07653832435608
146,1.531168386740907,1.532057258076122,0.8102720173699535,1.146337908490388,0.0012655069585889578,0.01017208956182003,0.0016339424764737487,82.64569163322449
147,1.5313563161581887,1.531714111474654,0.8099903751640043,1.146282937174849,0.0012466905172914267,0.010200731456279755,0.001635346096009016,83.19799900054932
148,1.5306137331822949,1.5307679010888844,0.8093671605486235,1.1462927902597555,0.0013448914978653193,0.010084633715450764,0.001632789382711053,83.74650979042053
149,1.5290836451629364,1.5296964429154623,0.8095386654727162,1.1461020939010675,0.0013523368397727609,0.01008906401693821,0.001634485786780715,84.2980637550354
150,1.525834376383756,1.527140524027111,0.8094838908736948,1.1450322146438192,0.0012279541697353125,0.010248302482068539,0.0016394653357565403,84.84817552566528
151,1.528038543868769,1.5282405754978072,0.8096359018374519,1.1453722395442318,0.001179765211418271,0.010380870662629604,0.0016515194438397884,85.40716481208801
152,1.5288880975738897,1.5291461073135653,0.8091522405169015,1.145604307793987,0.001123403082601726,0.010265535674989223,0.0016269914340227842,85.96646022796631
153,1.5272119276714147,1.5279801393197259,0.8081456291916973,1.1456249586625606,0.0013462344650179148,0.010034366510808468,0.0016258001560345292,86.53135085105896
154,1.5271097061608918,1.526767032411701,0.8078566967439522,1.1458246784779849,0.0013365072663873434,0.010007867589592934,0.0016206251457333565,87.09952425956726
155,1.525405498995316,1.5270740054471539,0.8074324271355341,1.1460917310173968,0.001312314998358488,0.009985768236219883,0.0016140120569616556,87.6585602760315
156,1.5258210322002632,1.5272270434762814,0.8071143318301462,1.146298227042321,0.0012797751696780324,0.010026933625340462,0.001615244196727872,88.20482134819031
157,1.5269615100136746,1.5274865669727635,0.8071789490249265,1.146303127584425,0.001343824784271419,0.010138723999261856,0.0016403642948716879,88.75589203834534
158,1.524431211278269,1.5246957268704442,0.8066854688942338,1.1455247740001704,0.0012598861940205097,0.009998505935072899,0.001608341932296753,89.32235670089722
159,1.5260722512980096,1.5258150452626789,0.8063076352246855,1.1459684794167306,0.001352379797026515,0.009906383231282234,0.0016083947848528624,89.87683629989624
160,1.523939871988627,1.5249829692205084,0.8059376579794958,1.1460068510412889,0.0012788749299943447,0.009973169304430485,0.0016074349405243993,90.47414970397949
161,1.5239947774416975,1.5245412517299688,0.8057292487178148,1.1458861472919848,0.0013303393498063087,0.009936603717505932,0.001609563478268683,91.03743028640747
162,1.52349610667068,1.5242129392645967,0.805607813802843,1.1460240601788165,0.0013093658490106463,0.009931529872119427,0.001605842262506485,91.59976315498352
163,1.5226355596908123,1.5231287078988018,0.8054630264624695,1.1461033096880882,0.0012743701227009296,0.009943480603396893,0.001602550153620541,92.16459012031555
164,1.5224825918270064,1.5230948261557578,0.8052504056839631,1.1461186502127816,0.0012652082368731499,0.009936450980603695,0.0016002370975911617,92.73757910728455
165,1.5225164685900894,1.5228059445631108,0.8049372709745671,1.146170229534812,0.0013003177009522915,0.009959672577679157,0.0016085701063275337,93.29589629173279
166,1.522733042565579,1.5229194234911116,0.8049187261942596,1.146048227091406,0.001365405274555087,0.010068451054394245,0.0016334082465618849,93.83978748321533
167,1.520574240801906,1.521132426688035,0.8041715955748866,1.1454856832686378,0.0013301823055371642,0.009855318814516068,0.0015979288145899773,94.39331579208374
168,1.5202729210383412,1.5214895282160954,0.8039112518375775,1.1458069864832443,0.0013205716386437416,0.009859803132712841,0.0015971965622156858,94.9809238910675
169,1.5209736953231379,1.52145899313222,0.8040481007779746,1.1458679855855596,0.0012384182773530483,0.009932339191436768,0.0015958226285874844,95.53665733337402
170,1.5198818989438678,1.520659294310373,0.8035044082680839,1.1460392895326401,0.001282039564102888,0.009883129969239235,0.001595024368725717,96.09081721305847
171,1.5204577218425295,1.520701501402159,0.8038258070234571,1.1458987431340883,0.0012067175703123212,0.009961015544831753,0.0015953906113281846,96.68243479728699
172,1.521358587787326,1.5214271245796531,0.8036117601304197,1.1460191932560335,0.0012134318239986897,0.009977285750210285,0.0015986738726496696,97.49544978141785
173,1.5193018073349156,1.5199793747304728,0.8033951969258237,1.145771945443391,0.001438670326024294,0.010023229755461216,0.0016374144470319152,98.33224725723267
174,1.5179879006214654,1.5178519647325341,0.8024309098745127,1.1452334600051706,0.0015031832735985518,0.009726413525640965,0.0016042282804846764,99.11243605613708
175,1.518448754070412,1.5194065510596884,0.8024441252196227,1.1457023036219764,0.001306787133216858,0.00981794111430645,0.0015892470255494118,99.92702770233154
176,1.5181658929687971,1.518751711127342,0.8020944115675775,1.1457330408755346,0.0013496063183993101,0.009752770885825157,0.0015860541025176644,100.73427319526672
177,1.5182173186901236,1.5184708592459353,0.8021841282220562,1.1458441163135338,0.0012035573599860072,0.009878390468657017,0.0015831355703994632,101.52033686637878
178,1.517575654571784,1.5189932540927122,0.8020084449750194,1.1459460506297534,0.001251645851880312,0.009859399870038033,0.0015872922958806157,102.38189268112183
179,1.5175261457534803,1.5186014630030964,0.8021180550168922,1.1456753093810415,0.0011723515344783664,0.009944153018295765,0.0015880721621215343,103.17704772949219
180,1.5161889559967368,1.5173725197782983,0.8008334920408745,1.1457434186090594,0.0014291346305981278,0.009670411236584187,0.0015856495592743158,103.99009227752686
181,1.5150971523398604,1.5162772819640302,0.8011953561557875,1.1451417529568768,0.0014324018266052008,0.009723358787596226,0.0015936802374199033,104.77055358886719
182,1.5157143299105695,1.5161539112745694,0.8008471240059746,1.1451436685418648,0.0015210863202810287,0.009659535251557827,0.0015972316032275558,105.53955793380737
183,1.516527949125653,1.5179501399826705,0.8010594153065971,1.145377340058368,0.0012525910278782248,0.009841537103056908,0.0015848755137994885,106.25511503219604
184,1.5165431259982685,1.5165666547530805,0.8007126405970958,1.1453656235980283,0.001245852094143629,0.009844091720879078,0.0015842777211219072,106.95367527008057
185,1.5136310329186844,1.515202446566929,0.7997596478388873,1.1456239595169762,0.0013760847505182028,0.009677112102508545,0.0015790282050147653,107.64195990562439
186,1.5144864811894596,1.5157167326694994,0.8005764588100086,1.145273116320419,0.0013211360201239586,0.009790239855647087,0.0015873395605012774,108.26885271072388
187,1.5119838007487556,1.5131080261042558,0.7991065619894239,1.1450227233487187,0.0016303072916343808,0.009582366794347763,0.0016018105670809746,108.9571943283081
