Epoch,L2_Error_T,PDE_Loss,Boundary_Loss,Total_Loss,time_history
0,0.21078137414512219,92.74182891845703,0.014030436053872108,92.75585174560547,0.165452241897583
1,0.19511376899430918,79.49528503417969,0.016878772526979446,79.51215362548828,0.3382568359375
2,0.19054129629627972,75.5735855102539,0.015347780659794807,75.58892822265625,0.5122013092041016
3,0.17813440182343468,69.06253051757812,0.016409937292337418,69.07893371582031,0.6855697631835938
4,0.15152467035415265,56.0270881652832,0.025677891448140144,56.05276107788086,0.853264331817627
5,0.0951133558960871,34.349002838134766,0.0934186577796936,34.44241714477539,1.0283188819885254
6,0.07789749998318397,25.89621925354004,0.34156423807144165,26.237775802612305,1.1935765743255615
7,0.07062715372781309,24.425294876098633,0.31267935037612915,24.737966537475586,1.357618808746338
8,0.0700450818488726,23.98021697998047,0.2170715034008026,24.197280883789062,1.5226449966430664
9,0.06828048935084198,23.196561813354492,0.2406584918498993,23.437211990356445,1.6906826496124268
10,0.06808776805043018,22.753314971923828,0.26131486892700195,23.014623641967773,1.8544402122497559
11,0.06732153357970605,22.27408790588379,0.2347683310508728,22.50885009765625,2.024686098098755
12,0.06689437198568754,21.844905853271484,0.22414952516555786,22.069047927856445,2.2017030715942383
13,0.06639605588726472,21.419326782226562,0.22262506186962128,21.641944885253906,2.3702423572540283
14,0.06608868719838007,21.043460845947266,0.21058210730552673,21.25403594970703,2.543679714202881
15,0.06574182410512845,20.718656539916992,0.1998962163925171,20.918546676635742,2.7147083282470703
16,0.06531169739259726,20.547203063964844,0.1913234442472458,20.7385196685791,2.8867290019989014
17,0.06482712884516177,20.190521240234375,0.18074870109558105,20.37126350402832,3.055450201034546
18,0.06417713700532053,19.948043823242188,0.17208215594291687,20.120119094848633,3.2289488315582275
19,0.06345634166691891,19.674007415771484,0.1631004512310028,19.837100982666016,3.3994951248168945
20,0.062592796860389,19.391265869140625,0.15361860394477844,19.544878005981445,3.566481113433838
21,0.06154678892063433,19.08306312561035,0.14389771223068237,19.226953506469727,3.7407257556915283
22,0.06032456067262478,18.737592697143555,0.133536696434021,18.871122360229492,3.9129199981689453
23,0.0588506416546032,18.343399047851562,0.12274321913719177,18.466136932373047,4.097569704055786
24,0.05709427163699215,17.88787078857422,0.11139540374279022,17.99925994873047,4.26854681968689
25,0.05499034425626955,17.358539581298828,0.09955833852291107,17.458091735839844,4.445035219192505
26,0.05248221172196201,16.745567321777344,0.08730389177799225,16.83286476135254,4.610920667648315
27,0.04951813981612099,16.04473304748535,0.07482472062110901,16.119550704956055,4.776945114135742
28,0.04608633144184628,15.261128425598145,0.06245245039463043,15.32357406616211,4.93903112411499
29,0.04225897213394581,14.41327953338623,0.05067804083228111,14.463951110839844,5.1020543575286865
30,0.03826280670371908,13.538657188415527,0.04015433043241501,13.578804969787598,5.272762298583984
31,0.03455755487599788,12.702187538146973,0.031653501093387604,12.733834266662598,5.439272880554199
32,0.031811483751068896,12.000256538391113,0.025890866294503212,12.026140213012695,5.603127479553223
33,0.030489146045466237,11.526726722717285,0.023026257753372192,11.5497465133667,5.772148609161377
34,0.030201124545992553,11.279803276062012,0.022215891629457474,11.302011489868164,5.941098690032959
35,0.030092974283712885,11.142821311950684,0.022224407643079758,11.1650390625,6.1115028858184814
36,0.029910192554312313,11.032902717590332,0.022493181750178337,11.055389404296875,6.286422252655029
37,0.02969871476824054,10.946821212768555,0.02287544310092926,10.969690322875977,6.459439039230347
38,0.02980471453675317,11.099594116210938,0.023175299167633057,11.122762680053711,6.624707937240601
39,0.02992633429629387,10.912836074829102,0.023472165688872337,10.936301231384277,6.790333986282349
40,0.029934607883841904,10.804211616516113,0.02349993772804737,10.827704429626465,6.9572107791900635
41,0.029703650295588826,10.779152870178223,0.023692529648542404,10.802838325500488,7.130790710449219
42,0.02965192070306543,10.739360809326172,0.023853953927755356,10.763208389282227,7.301934242248535
43,0.02969694624736066,10.706157684326172,0.024039261043071747,10.73019027709961,7.48118257522583
44,0.02970380404852512,10.674148559570312,0.024178165942430496,10.698320388793945,7.656278133392334
45,0.029700225617686333,10.644257545471191,0.02432762272655964,10.6685791015625,7.833674669265747
46,0.02969586424448489,10.614729881286621,0.024454528465867043,10.639177322387695,8.005902528762817
47,0.02971382144718736,10.585302352905273,0.024581190198659897,10.60987663269043,8.173901796340942
48,0.02972196820691195,10.555747985839844,0.024706870317459106,10.580448150634766,8.343411207199097
49,0.029736051126793162,10.525862693786621,0.024829763919115067,10.550684928894043,8.51603364944458
50,0.029753166094361256,10.495555877685547,0.024955706670880318,10.520503997802734,8.683222532272339
51,0.029779382751680135,10.464849472045898,0.02508770488202572,10.489931106567383,8.851258039474487
52,0.030346818004911333,10.558491706848145,0.025267288088798523,10.583752632141113,9.013350486755371
53,0.030157097248966862,10.411709785461426,0.02528730407357216,10.436989784240723,9.172359466552734
54,0.029973469014877144,10.437116622924805,0.025484317913651466,10.462594032287598,9.334442853927612
