Epoch,L2_Error_T,PDE_Loss,Boundary_Loss,Total_Loss,time_history
0,1.0175805632595305,1.3435625987767708e-05,2.0311570167541504,2.03117036819458,0.20723819732666016
1,0.9495741075728891,0.00026636364054866135,1.8781743049621582,1.8784406185150146,0.3325209617614746
2,0.8948159432655376,0.0021021352149546146,1.6713669300079346,1.673469066619873,0.45403003692626953
3,0.9740045800105988,0.0008837215136736631,1.5999858379364014,1.6008695363998413,0.565476655960083
4,0.9310501635615149,0.0010845878859981894,1.5827760696411133,1.5838606357574463,0.6761298179626465
5,0.9102360233109694,0.002882725093513727,1.5789883136749268,1.5818710327148438,0.7854964733123779
6,0.9256451913973347,0.005203671287745237,1.5703918933868408,1.5755956172943115,0.8973491191864014
7,0.9275307756106705,0.00565200112760067,1.567853569984436,1.5735056400299072,1.0134389400482178
8,0.9194314464055892,0.004658070392906666,1.5659278631210327,1.5705859661102295,1.132462739944458
9,0.9242610469567202,0.004737366456538439,1.5626715421676636,1.5674089193344116,1.2503669261932373
10,0.9229690935988126,0.005191149190068245,1.5587857961654663,1.5639770030975342,1.3673927783966064
11,0.9212761243812366,0.005961662624031305,1.5540478229522705,1.560009479522705,1.4815022945404053
12,0.9214843338135982,0.0069687338545918465,1.5483837127685547,1.5553524494171143,1.6027002334594727
13,0.9196485823633641,0.00789384450763464,1.5418548583984375,1.5497487783432007,1.72064208984375
14,0.9184400111439226,0.009128621779382229,1.5336955785751343,1.5428242683410645,1.867281198501587
15,0.9157835731649059,0.011198706924915314,1.5229337215423584,1.5341323614120483,2.003535509109497
16,0.9119988235192573,0.014820234850049019,1.5086982250213623,1.523518443107605,2.143160104751587
17,0.9061309441282398,0.02144245058298111,1.4911155700683594,1.5125579833984375,2.262061357498169
18,0.8989929691428113,0.030652863904833794,1.4738643169403076,1.5045170783996582,2.38512921333313
19,0.894578090225336,0.03579879179596901,1.4624496698379517,1.4982484579086304,2.4987246990203857
20,0.8927393787641577,0.03410257026553154,1.4575444459915161,1.4916471242904663,2.6132090091705322
21,0.8912860433762393,0.0321740061044693,1.4524400234222412,1.4846140146255493,2.7301740646362305
22,0.8883328294888553,0.03349492698907852,1.443043828010559,1.4765387773513794,2.8426079750061035
23,0.8861350679518675,0.03928137570619583,1.4291046857833862,1.4683860540390015,2.953734874725342
24,0.8836898329080068,0.04605036973953247,1.415825366973877,1.4618756771087646,3.065889358520508
25,0.881690130858356,0.049006227403879166,1.4077969789505005,1.4568032026290894,3.1771953105926514
26,0.8825791823222634,0.04969954863190651,1.4019016027450562,1.4516011476516724,3.2943336963653564
27,0.8820721318658356,0.048293642699718475,1.3979119062423706,1.446205496788025,3.405845880508423
28,0.8848372781941691,0.0506649985909462,1.3901886940002441,1.4408537149429321,3.5137290954589844
29,0.8832136586131355,0.05106367543339729,1.3837831020355225,1.4348467588424683,3.632763385772705
30,0.8819247479286033,0.05147710070014,1.3772339820861816,1.4287110567092896,3.736570358276367
31,0.8770582995712436,0.051754120737314224,1.3708572387695312,1.4226113557815552,3.8507890701293945
32,0.8777977972437261,0.05550956353545189,1.3616842031478882,1.4171937704086304,3.9581072330474854
33,0.8758356134646157,0.05557876452803612,1.3563573360443115,1.4119361639022827,4.067261695861816
34,0.8765483899406581,0.056802935898303986,1.350641131401062,1.4074440002441406,4.1773598194122314
35,0.8712782002743321,0.05542214587330818,1.3479113578796387,1.4033335447311401,4.288731575012207
36,0.8729001152493069,0.0580650195479393,1.340471863746643,1.3985369205474854,4.398820161819458
37,0.8728102493539636,0.05917470529675484,1.3352071046829224,1.3943818807601929,4.504887104034424
38,0.8684955332759792,0.058528415858745575,1.3315746784210205,1.3901031017303467,4.610992908477783
39,0.8704857849953858,0.0611388273537159,1.3245375156402588,1.3856762647628784,4.72286057472229
40,0.8655703487912998,0.06035097688436508,1.320489525794983,1.3808404207229614,4.831289768218994
41,0.8667291410076841,0.06292186677455902,1.3124622106552124,1.375383973121643,4.944453477859497
42,0.8623850169558168,0.06232063099741936,1.3068616390228271,1.3691822290420532,5.0464863777160645
43,0.8595197595103794,0.06382577866315842,1.2966030836105347,1.3604289293289185,5.149550676345825
