x,y,d,s,T
0.00370120,0.00399064,1.00000000,0.79879880,0.00000000
0.00372527,0.00399742,1.00000000,0.79879535,0.00000000
0.00374931,0.00400432,1.00000000,0.80180180,0.00000000
0.00377335,0.00401123,1.00000000,0.80180180,0.00000000
0.00379739,0.00401813,1.00000000,0.80394261,0.00000000
0.00382142,0.00402503,1.00000000,0.80480480,0.00000000
0.00384545,0.00403198,1.00000000,0.80780781,0.00000000
0.00386944,0.00403905,1.00000000,0.80780781,0.00000000
0.00389343,0.00404612,1.00000000,0.80893980,0.00000000
0.00391742,0.00405319,1.00000000,0.81081081,0.00000000
0.00394140,0.00406026,1.00000000,0.81081081,0.00000000
0.00396536,0.00406744,1.00000000,0.81381381,0.00000000
0.00398929,0.00407472,1.00000000,0.81393698,0.00000000
0.00401322,0.00408199,1.00000000,0.81681682,0.00000000
